,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
38,False,,,,,,,,,,,,,,,,,,,,,
39,False,,,,,,,,,,,,,,,,,,,,,
40,False,,,,,,,,,,,,,,,,,,,,,
41,False,,,,,,,,,,,,,,,,,,,,,
42,False,,,,,,,,,,,,,,,,,,,,,
43,False,,,,,,,,,,,,,,,,,,,,,
44,False,,,,,,,,,,,,,,,,,,,,,
45,False,,,,,,,,,,,,,,,,,,,,,
46,False,,,,,,,,,,,,,,,,,,,,,
47,False,,,,,,,,,,,,,,,,,,,,,
48,False,,,,,,,,,,,,,,,,,,,,,
49,False,,,,,,,,,,,,,,,,,,,,,
50,False,,,,,,,,,,,,,,,,,,,,,
51,False,,,,,,,,,,,,,,,,,,,,,
52,False,,,,,,,,,,,,,,,,,,,,,
53,False,,,,,,,,,,,,,,,,,,,,,
54,False,,,,,,,,,,,,,,,,,,,,,
55,False,,,,,,,,,,,,,,,,,,,,,
56,False,,,,,,,,,,,,,,,,,,,,,
57,False,,,,,,,,,,,,,,,,,,,,,
58,False,,,,,,,,,,,,,,,,,,,,,
59,False,,,,,,,,,,,,,,,,,,,,,
60,False,,,,,,,,,,,,,,,,,,,,,
61,False,,,,,,,,,,,,,,,,,,,,,
62,False,,,,,,,,,,,,,,,,,,,,,
63,False,,,,,,,,,,,,,,,,,,,,,
64,False,,,,,,,,,,,,,,,,,,,,,
65,False,,,,,,,,,,,,,,,,,,,,,
66,False,,,,,,,,,,,,,,,,,,,,,
67,False,,,,,,,,,,,,,,,,,,,,,
68,False,,,,,,,,,,,,,,,,,,,,,
69,False,,,,,,,,,,,,,,,,,,,,,
70,False,,,,,,,,,,,,,,,,,,,,,
71,False,,,,,,,,,,,,,,,,,,,,,
72,False,,,,,,,,,,,,,,,,,,,,,
73,False,,,,,,,,,,,,,,,,,,,,,
74,False,,,,,,,,,,,,,,,,,,,,,
75,False,,,,,,,,,,,,,,,,,,,,,
76,False,,,,,,,,,,,,,,,,,,,,,
77,False,,,,,,,,,,,,,,,,,,,,,
78,False,,,,,,,,,,,,,,,,,,,,,
79,False,,,,,,,,,,,,,,,,,,,,,
80,False,,,,,,,,,,,,,,,,,,,,,
81,False,,,,,,,,,,,,,,,,,,,,,
82,False,,,,,,,,,,,,,,,,,,,,,
83,False,,,,,,,,,,,,,,,,,,,,,
84,False,,,,,,,,,,,,,,,,,,,,,
85,False,,,,,,,,,,,,,,,,,,,,,
86,False,,,,,,,,,,,,,,,,,,,,,
87,False,,,,,,,,,,,,,,,,,,,,,
88,False,,,,,,,,,,,,,,,,,,,,,
89,False,,,,,,,,,,,,,,,,,,,,,
90,False,,,,,,,,,,,,,,,,,,,,,
91,False,,,,,,,,,,,,,,,,,,,,,
92,False,,,,,,,,,,,,,,,,,,,,,
93,False,,,,,,,,,,,,,,,,,,,,,
94,False,,,,,,,,,,,,,,,,,,,,,
95,False,,,,,,,,,,,,,,,,,,,,,
96,False,,,,,,,,,,,,,,,,,,,,,
97,False,,,,,,,,,,,,,,,,,,,,,
98,False,,,,,,,,,,,,,,,,,,,,,
99,False,,,,,,,,,,,,,,,,,,,,,
100,False,,,,,,,,,,,,,,,,,,,,,
101,False,,,,,,,,,,,,,,,,,,,,,
102,False,,,,,,,,,,,,,,,,,,,,,
103,False,,,,,,,,,,,,,,,,,,,,,
104,False,,,,,,,,,,,,,,,,,,,,,
105,False,,,,,,,,,,,,,,,,,,,,,
106,False,,,,,,,,,,,,,,,,,,,,,
107,False,,,,,,,,,,,,,,,,,,,,,
108,False,,,,,,,,,,,,,,,,,,,,,
109,False,,,,,,,,,,,,,,,,,,,,,
110,False,,,,,,,,,,,,,,,,,,,,,
111,False,,,,,,,,,,,,,,,,,,,,,
112,False,,,,,,,,,,,,,,,,,,,,,
113,False,,,,,,,,,,,,,,,,,,,,,
114,False,,,,,,,,,,,,,,,,,,,,,
115,False,,,,,,,,,,,,,,,,,,,,,
116,False,,,,,,,,,,,,,,,,,,,,,
117,False,,,,,,,,,,,,,,,,,,,,,
118,False,,,,,,,,,,,,,,,,,,,,,
119,False,,,,,,,,,,,,,,,,,,,,,
120,False,,,,,,,,,,,,,,,,,,,,,
121,False,,,,,,,,,,,,,,,,,,,,,
122,False,,,,,,,,,,,,,,,,,,,,,
123,False,,,,,,,,,,,,,,,,,,,,,
124,False,,,,,,,,,,,,,,,,,,,,,
125,False,,,,,,,,,,,,,,,,,,,,,
126,False,,,,,,,,,,,,,,,,,,,,,
127,False,,,,,,,,,,,,,,,,,,,,,
128,False,,,,,,,,,,,,,,,,,,,,,
129,False,,,,,,,,,,,,,,,,,,,,,
130,False,,,,,,,,,,,,,,,,,,,,,
131,False,,,,,,,,,,,,,,,,,,,,,
132,False,,,,,,,,,,,,,,,,,,,,,
133,False,,,,,,,,,,,,,,,,,,,,,
134,False,,,,,,,,,,,,,,,,,,,,,
135,False,,,,,,,,,,,,,,,,,,,,,
136,False,,,,,,,,,,,,,,,,,,,,,
137,False,,,,,,,,,,,,,,,,,,,,,
138,False,,,,,,,,,,,,,,,,,,,,,
139,False,,,,,,,,,,,,,,,,,,,,,
140,False,,,,,,,,,,,,,,,,,,,,,
141,False,,,,,,,,,,,,,,,,,,,,,
142,False,,,,,,,,,,,,,,,,,,,,,
143,False,,,,,,,,,,,,,,,,,,,,,
144,False,,,,,,,,,,,,,,,,,,,,,
145,False,,,,,,,,,,,,,,,,,,,,,
146,False,,,,,,,,,,,,,,,,,,,,,
147,False,,,,,,,,,,,,,,,,,,,,,
148,False,,,,,,,,,,,,,,,,,,,,,
149,False,,,,,,,,,,,,,,,,,,,,,
150,False,,,,,,,,,,,,,,,,,,,,,
151,False,,,,,,,,,,,,,,,,,,,,,
152,False,,,,,,,,,,,,,,,,,,,,,
153,False,,,,,,,,,,,,,,,,,,,,,
154,False,,,,,,,,,,,,,,,,,,,,,
155,False,,,,,,,,,,,,,,,,,,,,,
156,False,,,,,,,,,,,,,,,,,,,,,
157,False,,,,,,,,,,,,,,,,,,,,,
158,False,,,,,,,,,,,,,,,,,,,,,
159,False,,,,,,,,,,,,,,,,,,,,,
160,False,,,,,,,,,,,,,,,,,,,,,
161,False,,,,,,,,,,,,,,,,,,,,,
162,False,,,,,,,,,,,,,,,,,,,,,
163,False,,,,,,,,,,,,,,,,,,,,,
164,False,,,,,,,,,,,,,,,,,,,,,
165,True,[ 2.17208462e+02  5.09160519e+00 -2.50283516e-04],[253.97372603  56.18199348  35.42391568],[274.25460577 110.69867849  54.81956989],[306.25990391 143.6388588   60.29089808],[339.76811886 173.02481174  62.64074653],[158.43734622 151.32282257 101.11965269],[160.54973066 196.71770096 127.60144025],[178.56719077 222.1819067  134.67131943],[197.40106165 238.43836784 137.16217697],[141.31394684 157.16059685  77.63263464],[139.15603459 220.0677824  105.90271264],[155.8947891  253.4815979  105.06849468],[172.54033148 275.76024055 100.1761052 ],[128.23885381 163.14642906  50.85251033],[124.37316567 231.30370617  71.58085495],[139.40662265 270.1664257   67.72512853],[157.48898685 300.76131821  61.01888046],[122.96277702 172.22888947  25.03026858],[118.12184572 237.83852577  39.20066044],[125.8391726  277.36736298  44.27103728],[138.34525645 309.89124298  45.63308984]
166,False,,,,,,,,,,,,,,,,,,,,,
167,False,,,,,,,,,,,,,,,,,,,,,
168,False,,,,,,,,,,,,,,,,,,,,,
169,False,,,,,,,,,,,,,,,,,,,,,
170,False,,,,,,,,,,,,,,,,,,,,,
171,False,,,,,,,,,,,,,,,,,,,,,
172,False,,,,,,,,,,,,,,,,,,,,,
173,False,,,,,,,,,,,,,,,,,,,,,
174,False,,,,,,,,,,,,,,,,,,,,,
175,False,,,,,,,,,,,,,,,,,,,,,
176,False,,,,,,,,,,,,,,,,,,,,,
177,False,,,,,,,,,,,,,,,,,,,,,
178,False,,,,,,,,,,,,,,,,,,,,,
179,False,,,,,,,,,,,,,,,,,,,,,
180,False,,,,,,,,,,,,,,,,,,,,,
181,False,,,,,,,,,,,,,,,,,,,,,
182,False,,,,,,,,,,,,,,,,,,,,,
183,False,,,,,,,,,,,,,,,,,,,,,
184,False,,,,,,,,,,,,,,,,,,,,,
185,False,,,,,,,,,,,,,,,,,,,,,
186,False,,,,,,,,,,,,,,,,,,,,,
187,False,,,,,,,,,,,,,,,,,,,,,
188,False,,,,,,,,,,,,,,,,,,,,,
189,False,,,,,,,,,,,,,,,,,,,,,
190,False,,,,,,,,,,,,,,,,,,,,,
191,False,,,,,,,,,,,,,,,,,,,,,
192,False,,,,,,,,,,,,,,,,,,,,,
193,False,,,,,,,,,,,,,,,,,,,,,
194,False,,,,,,,,,,,,,,,,,,,,,
195,False,,,,,,,,,,,,,,,,,,,,,
196,False,,,,,,,,,,,,,,,,,,,,,
197,False,,,,,,,,,,,,,,,,,,,,,
198,False,,,,,,,,,,,,,,,,,,,,,
199,False,,,,,,,,,,,,,,,,,,,,,
200,False,,,,,,,,,,,,,,,,,,,,,
201,False,,,,,,,,,,,,,,,,,,,,,
202,False,,,,,,,,,,,,,,,,,,,,,
203,False,,,,,,,,,,,,,,,,,,,,,
204,False,,,,,,,,,,,,,,,,,,,,,
205,False,,,,,,,,,,,,,,,,,,,,,
206,False,,,,,,,,,,,,,,,,,,,,,
207,False,,,,,,,,,,,,,,,,,,,,,
208,False,,,,,,,,,,,,,,,,,,,,,
209,False,,,,,,,,,,,,,,,,,,,,,
210,False,,,,,,,,,,,,,,,,,,,,,
211,True,[4.43902899e+02 1.01861286e+01 5.00711055e-04],[357.42219329  76.81506157 -39.47096676],[291.10507965 197.87894726 -56.76436722],[267.21091032 315.76189041 -59.69480798],[282.93038249 393.62563133 -58.28396067],[292.33766198 209.60706711 -90.73548853],[ 199.42322731  361.95985794 -115.25763273],[ 198.48112822  448.04915428 -120.72455943],[ 205.77417254  518.10493469 -121.94648802],[354.34976578 227.01227188 -73.41378808],[311.10162377 408.43811989 -92.26172447],[319.11336064 502.07799911 -91.36413127],[330.73761463 563.09429169 -90.41664898],[415.58768749 241.1220932  -54.67735782],[388.48185182 383.5158062  -64.86654416],[389.57715869 432.37970352 -56.16821676],[399.80078459 451.18331909 -48.10218528],[462.17762589 252.84367561 -38.16785976],[436.34869337 351.56507492 -40.92731372],[429.56641674 388.76850128 -31.28576271],[428.95390749 409.17314529 -22.22573742]
212,False,,,,,,,,,,,,,,,,,,,,,
213,False,,,,,,,,,,,,,,,,,,,,,
214,False,,,,,,,,,,,,,,,,,,,,,
215,False,,,,,,,,,,,,,,,,,,,,,
216,False,,,,,,,,,,,,,,,,,,,,,
217,False,,,,,,,,,,,,,,,,,,,,,
218,False,,,,,,,,,,,,,,,,,,,,,
219,False,,,,,,,,,,,,,,,,,,,,,
220,False,,,,,,,,,,,,,,,,,,,,,
221,False,,,,,,,,,,,,,,,,,,,,,
222,False,,,,,,,,,,,,,,,,,,,,,
223,False,,,,,,,,,,,,,,,,,,,,,
224,False,,,,,,,,,,,,,,,,,,,,,
225,False,,,,,,,,,,,,,,,,,,,,,
226,False,,,,,,,,,,,,,,,,,,,,,
227,False,,,,,,,,,,,,,,,,,,,,,
228,False,,,,,,,,,,,,,,,,,,,,,
229,False,,,,,,,,,,,,,,,,,,,,,
230,False,,,,,,,,,,,,,,,,,,,,,
231,False,,,,,,,,,,,,,,,,,,,,,
232,False,,,,,,,,,,,,,,,,,,,,,
233,False,,,,,,,,,,,,,,,,,,,,,
234,False,,,,,,,,,,,,,,,,,,,,,
235,False,,,,,,,,,,,,,,,,,,,,,
236,False,,,,,,,,,,,,,,,,,,,,,
237,False,,,,,,,,,,,,,,,,,,,,,
238,False,,,,,,,,,,,,,,,,,,,,,
239,False,,,,,,,,,,,,,,,,,,,,,
240,False,,,,,,,,,,,,,,,,,,,,,
241,False,,,,,,,,,,,,,,,,,,,,,
242,False,,,,,,,,,,,,,,,,,,,,,
243,False,,,,,,,,,,,,,,,,,,,,,
244,False,,,,,,,,,,,,,,,,,,,,,
245,False,,,,,,,,,,,,,,,,,,,,,
246,False,,,,,,,,,,,,,,,,,,,,,
247,False,,,,,,,,,,,,,,,,,,,,,
248,False,,,,,,,,,,,,,,,,,,,,,
249,False,,,,,,,,,,,,,,,,,,,,,
250,False,,,,,,,,,,,,,,,,,,,,,
251,False,,,,,,,,,,,,,,,,,,,,,
252,False,,,,,,,,,,,,,,,,,,,,,
253,False,,,,,,,,,,,,,,,,,,,,,
254,False,,,,,,,,,,,,,,,,,,,,,
255,False,,,,,,,,,,,,,,,,,,,,,
256,False,,,,,,,,,,,,,,,,,,,,,
257,False,,,,,,,,,,,,,,,,,,,,,
258,False,,,,,,,,,,,,,,,,,,,,,
259,False,,,,,,,,,,,,,,,,,,,,,
260,False,,,,,,,,,,,,,,,,,,,,,
261,False,,,,,,,,,,,,,,,,,,,,,
262,False,,,,,,,,,,,,,,,,,,,,,
263,False,,,,,,,,,,,,,,,,,,,,,
264,False,,,,,,,,,,,,,,,,,,,,,
265,False,,,,,,,,,,,,,,,,,,,,,
266,False,,,,,,,,,,,,,,,,,,,,,
267,False,,,,,,,,,,,,,,,,,,,,,
268,False,,,,,,,,,,,,,,,,,,,,,
269,False,,,,,,,,,,,,,,,,,,,,,
270,False,,,,,,,,,,,,,,,,,,,,,
271,False,,,,,,,,,,,,,,,,,,,,,
272,False,,,,,,,,,,,,,,,,,,,,,
273,False,,,,,,,,,,,,,,,,,,,,,
274,False,,,,,,,,,,,,,,,,,,,,,
275,False,,,,,,,,,,,,,,,,,,,,,
276,False,,,,,,,,,,,,,,,,,,,,,
277,False,,,,,,,,,,,,,,,,,,,,,
278,False,,,,,,,,,,,,,,,,,,,,,
279,False,,,,,,,,,,,,,,,,,,,,,
280,False,,,,,,,,,,,,,,,,,,,,,
281,False,,,,,,,,,,,,,,,,,,,,,
282,False,,,,,,,,,,,,,,,,,,,,,
283,False,,,,,,,,,,,,,,,,,,,,,
284,False,,,,,,,,,,,,,,,,,,,,,
285,False,,,,,,,,,,,,,,,,,,,,,
286,False,,,,,,,,,,,,,,,,,,,,,
287,False,,,,,,,,,,,,,,,,,,,,,
288,False,,,,,,,,,,,,,,,,,,,,,
289,False,,,,,,,,,,,,,,,,,,,,,
290,False,,,,,,,,,,,,,,,,,,,,,
291,False,,,,,,,,,,,,,,,,,,,,,
292,False,,,,,,,,,,,,,,,,,,,,,
293,False,,,,,,,,,,,,,,,,,,,,,
294,False,,,,,,,,,,,,,,,,,,,,,
295,False,,,,,,,,,,,,,,,,,,,,,
296,False,,,,,,,,,,,,,,,,,,,,,
297,False,,,,,,,,,,,,,,,,,,,,,
298,False,,,,,,,,,,,,,,,,,,,,,
299,False,,,,,,,,,,,,,,,,,,,,,
300,False,,,,,,,,,,,,,,,,,,,,,
301,False,,,,,,,,,,,,,,,,,,,,,
302,False,,,,,,,,,,,,,,,,,,,,,
303,False,,,,,,,,,,,,,,,,,,,,,
304,False,,,,,,,,,,,,,,,,,,,,,
305,False,,,,,,,,,,,,,,,,,,,,,
306,False,,,,,,,,,,,,,,,,,,,,,
307,False,,,,,,,,,,,,,,,,,,,,,
308,False,,,,,,,,,,,,,,,,,,,,,
309,False,,,,,,,,,,,,,,,,,,,,,
310,False,,,,,,,,,,,,,,,,,,,,,
311,False,,,,,,,,,,,,,,,,,,,,,
312,False,,,,,,,,,,,,,,,,,,,,,
313,False,,,,,,,,,,,,,,,,,,,,,
314,False,,,,,,,,,,,,,,,,,,,,,
315,False,,,,,,,,,,,,,,,,,,,,,
316,False,,,,,,,,,,,,,,,,,,,,,
317,False,,,,,,,,,,,,,,,,,,,,,
318,False,,,,,,,,,,,,,,,,,,,,,
319,False,,,,,,,,,,,,,,,,,,,,,
320,False,,,,,,,,,,,,,,,,,,,,,
321,False,,,,,,,,,,,,,,,,,,,,,
322,False,,,,,,,,,,,,,,,,,,,,,
323,False,,,,,,,,,,,,,,,,,,,,,
324,False,,,,,,,,,,,,,,,,,,,,,
325,False,,,,,,,,,,,,,,,,,,,,,
326,False,,,,,,,,,,,,,,,,,,,,,
327,False,,,,,,,,,,,,,,,,,,,,,
328,False,,,,,,,,,,,,,,,,,,,,,
329,False,,,,,,,,,,,,,,,,,,,,,
330,False,,,,,,,,,,,,,,,,,,,,,
331,False,,,,,,,,,,,,,,,,,,,,,
332,False,,,,,,,,,,,,,,,,,,,,,
333,False,,,,,,,,,,,,,,,,,,,,,
334,False,,,,,,,,,,,,,,,,,,,,,
335,False,,,,,,,,,,,,,,,,,,,,,
336,False,,,,,,,,,,,,,,,,,,,,,
337,False,,,,,,,,,,,,,,,,,,,,,
338,False,,,,,,,,,,,,,,,,,,,,,
339,False,,,,,,,,,,,,,,,,,,,,,
340,False,,,,,,,,,,,,,,,,,,,,,
341,False,,,,,,,,,,,,,,,,,,,,,
342,False,,,,,,,,,,,,,,,,,,,,,
343,False,,,,,,,,,,,,,,,,,,,,,
344,False,,,,,,,,,,,,,,,,,,,,,
345,False,,,,,,,,,,,,,,,,,,,,,
346,False,,,,,,,,,,,,,,,,,,,,,
347,False,,,,,,,,,,,,,,,,,,,,,
348,False,,,,,,,,,,,,,,,,,,,,,
349,False,,,,,,,,,,,,,,,,,,,,,
350,False,,,,,,,,,,,,,,,,,,,,,
351,False,,,,,,,,,,,,,,,,,,,,,
352,False,,,,,,,,,,,,,,,,,,,,,
353,False,,,,,,,,,,,,,,,,,,,,,
354,False,,,,,,,,,,,,,,,,,,,,,
355,False,,,,,,,,,,,,,,,,,,,,,
356,False,,,,,,,,,,,,,,,,,,,,,
357,False,,,,,,,,,,,,,,,,,,,,,
