,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
38,False,,,,,,,,,,,,,,,,,,,,,
39,False,,,,,,,,,,,,,,,,,,,,,
40,False,,,,,,,,,,,,,,,,,,,,,
41,False,,,,,,,,,,,,,,,,,,,,,
42,False,,,,,,,,,,,,,,,,,,,,,
43,False,,,,,,,,,,,,,,,,,,,,,
44,False,,,,,,,,,,,,,,,,,,,,,
45,False,,,,,,,,,,,,,,,,,,,,,
46,False,,,,,,,,,,,,,,,,,,,,,
47,False,,,,,,,,,,,,,,,,,,,,,
48,False,,,,,,,,,,,,,,,,,,,,,
49,False,,,,,,,,,,,,,,,,,,,,,
50,False,,,,,,,,,,,,,,,,,,,,,
51,False,,,,,,,,,,,,,,,,,,,,,
52,False,,,,,,,,,,,,,,,,,,,,,
53,False,,,,,,,,,,,,,,,,,,,,,
54,False,,,,,,,,,,,,,,,,,,,,,
55,False,,,,,,,,,,,,,,,,,,,,,
56,False,,,,,,,,,,,,,,,,,,,,,
57,False,,,,,,,,,,,,,,,,,,,,,
58,False,,,,,,,,,,,,,,,,,,,,,
59,False,,,,,,,,,,,,,,,,,,,,,
60,False,,,,,,,,,,,,,,,,,,,,,
61,False,,,,,,,,,,,,,,,,,,,,,
62,False,,,,,,,,,,,,,,,,,,,,,
63,False,,,,,,,,,,,,,,,,,,,,,
64,False,,,,,,,,,,,,,,,,,,,,,
65,False,,,,,,,,,,,,,,,,,,,,,
66,False,,,,,,,,,,,,,,,,,,,,,
67,False,,,,,,,,,,,,,,,,,,,,,
68,False,,,,,,,,,,,,,,,,,,,,,
69,False,,,,,,,,,,,,,,,,,,,,,
70,False,,,,,,,,,,,,,,,,,,,,,
71,True,[ 3.05466893e+02 -3.07463551e+01 -2.29421767e-03],[358.82227421 142.6781559   12.65013758],[395.35003424 343.73285294 -59.83864948],[ 391.58228159  506.91547394 -152.35404789],[ 373.61474276  598.63975525 -263.62193763],[ 382.51643658  259.47755814 -177.55027413],[ 411.88147545  427.77108192 -279.21132803],[ 424.69518185  540.94802856 -354.81795073],[ 429.89207983  636.55368805 -398.61567736],[ 345.68071604  192.60314941 -239.86578405],[ 351.35110974  353.42079163 -333.2790935 ],[ 352.05860138  505.31238556 -375.02126098],[ 353.85216236  621.47827148 -411.40308738],[ 295.02014995  110.19399405 -293.03131342],[ 289.21685815  284.37229156 -375.58697104],[ 304.14920926  418.51816177 -395.503757  ],[ 316.70532703  518.02288055 -410.88404775],[ 233.6823535    24.21916723 -343.34709764],[ 194.10550117  147.94482708 -407.23583579],[ 210.86025238  228.58882427 -417.30229497],[ 234.52795744  298.68055344 -429.98329639]
72,False,,,,,,,,,,,,,,,,,,,,,
73,False,,,,,,,,,,,,,,,,,,,,,
74,False,,,,,,,,,,,,,,,,,,,,,
75,False,,,,,,,,,,,,,,,,,,,,,
76,True,[ 4.70775769e+02  7.05283642e+01 -1.59211312e-03],[439.79207039 200.64953327 -84.22505111],[ 371.4787817   331.90607071 -145.91642439],[ 349.71226931  480.22293091 -199.34913397],[ 360.08433938  612.86035538 -254.20786679],[238.08844507  87.07175732 -91.10535979],[ 211.72764659  174.20599937 -120.97577512],[ 236.29023314  268.03281784 -155.58235466],[ 260.40500879  323.79590034 -180.38460195],[249.30198312  15.30919075 -68.41569006],[210.79008579 135.02223015 -74.88323897],[252.09142685 233.88424873 -88.66129339],[ 294.63059664  275.74584961 -108.97462517],[267.43731022 -22.37803459 -49.79423001],[223.89755845  99.4575119  -55.01232684],[267.33901262 185.26578426 -53.81419614],[313.59588504 232.29755402 -60.1382415 ],[290.20588517 -33.55527878 -37.47297317],[248.40871096  64.03804779 -29.83552717],[257.77063966 132.91750431  -7.57398628],[283.38057518 180.86621761   4.30944756]
77,True,[ 6.19905581e+02  9.65880489e+01 -1.07803279e-03],[561.60036564 172.3671627  -98.51145923],[ 471.01716757  270.47352791 -150.00454545],[ 418.0298388   397.32845306 -185.06632268],[ 384.09550667  501.75390244 -215.61672628],[ 347.90490031   67.62777328 -104.65640277],[ 279.42614079  179.56357956 -136.66497588],[ 275.11285901  276.31676674 -157.32184231],[ 283.54961872  343.75691414 -168.87341917],[325.84800124  25.61229229 -64.34155807],[227.3136574  149.15416718 -94.32913631],[ 248.8105917   255.68778992 -106.30650848],[ 292.80130863  313.00615311 -111.03639632],[318.45881581  13.81403446 -29.38792147],[222.71744013 137.10130692 -53.95508453],[249.24346805 232.61504173 -62.17248917],[293.23431373 287.25977898 -63.33976105],[322.19978929  23.69390488  -0.99911152],[255.00459552 113.68643045 -14.25517414],[256.51285529 189.04380798 -13.62798382],[276.88839555 239.36160564  -8.6790356 ]
78,True,[ 5.72304440e+02  3.59184408e+01 -6.08520215e-04],[542.27416992 118.5312295  -77.95983464],[ 493.67801428  186.20615959 -116.83530271],[ 470.32058716  265.03847122 -139.35964644],[ 455.92819691  338.91703606 -156.21181011],[ 316.09857917   85.34106731 -101.7898643 ],[ 244.40826595  197.09947586 -110.54032981],[ 253.0951792   273.96500587 -105.65050721],[ 271.88413382  318.41108322 -100.51312208],[290.87005377  42.67255783 -61.28600836],[202.93617547 167.55342007 -73.49826962],[235.17664433 246.85443878 -66.51897535],[278.40306044 283.66355896 -58.85553673],[290.08441329  20.51801205 -21.34424955],[202.00912356 129.52651978 -31.99498035],[230.48764944 205.83161831 -26.01461247],[270.47439694 247.38295555 -18.86876106],[304.12432909  12.38880157  14.41740721],[232.32413113  88.27484608   3.70349958],[232.7240324  156.14361763   7.27024572],[248.7041831  199.91696835  15.15032921]
79,True,[ 5.54922180e+02 -4.43359709e+01 -6.94482198e-04],[539.55099821  64.82909203 -76.40170991],[ 494.55258608  163.37964535 -107.62459427],[ 477.75396466  252.69527435 -117.33615696],[ 466.92034006  321.62884712 -118.63218695],[ 302.58475184   74.69467163 -118.58134836],[ 230.50913393  210.19503593 -125.25089979],[ 245.94554186  280.37796021 -113.20040792],[ 272.84985781  319.72492218 -101.37785286],[271.52602673  25.3544569  -72.59650022],[190.31483173 174.31139946 -82.46913224],[230.87425768 241.98308945 -65.51618055],[282.70694375 269.91439819 -50.42567298],[270.63909531  -4.30676937 -25.50192162],[191.29859626 120.67505836 -31.89362906],[229.96146441 184.32128906 -19.57272023],[274.62298036 213.37463379  -8.64602029],[287.74892807 -17.50741482  17.71806926],[233.74123871  75.93883038   7.11521789],[250.58793068 133.59339237   8.88421252],[277.28387117 164.53248024  15.50400965]
80,True,[ 5.33773874e+02 -6.43790674e+01 -4.98582081e-04],[527.62718439  41.70597553 -71.7200616 ],[ 495.01188755  146.06510639 -104.46913362],[ 486.45845175  239.94675636 -119.45851117],[ 480.72645307  315.2763176  -128.25659662],[302.8382206   68.79968405 -94.18415219],[240.05032539 198.43191147 -95.89522719],[248.77792239 266.86998367 -87.99447745],[264.96165276 311.61048889 -81.04331017],[269.95559871  27.24801779 -52.3112753 ],[193.61299932 167.61202812 -54.65040967],[230.93130827 235.86979866 -51.62168339],[276.99631691 268.45999718 -49.75430667],[265.15972853   4.09834385  -9.35718723],[189.67488348 128.50130081  -9.03204817],[229.84356523 193.08774948  -9.55422901],[277.1549964  227.13908672 -11.07134912],[278.16047072  -4.0956974   30.42980276],[230.029217    91.97885513  25.66848479],[251.68878973 149.52210903  24.70899493],[283.28610778 185.38627625  26.85995691]
81,True,[ 5.22110578e+02 -5.14437246e+01 -3.86147362e-04],[518.40951562  48.00906658 -82.84008175],[ 487.08608866  150.12383938 -116.20768189],[ 478.37165594  244.56370354 -126.85328901],[ 470.71335912  317.92110443 -128.90954822],[ 297.17368484   78.94151688 -113.55165124],[ 234.26417291  208.42952728 -101.39505655],[247.5788784  274.43979263 -75.37551552],[269.33547735 316.48195267 -56.5937908 ],[265.0820303   28.27315092 -59.69967619],[190.2481091  162.86467552 -52.81460389],[232.46269405 230.172472   -37.92747885],[280.92960477 262.36018181 -28.57872047],[262.44638979  -3.07644367  -3.46934021],[188.74340594 107.68743038   6.6843879 ],[228.98032308 169.1289711   11.73113734],[276.4531374  199.80178356  12.32853603],[276.33295298 -19.4321537   49.06620339],[227.83454776  62.30750799  52.28001818],[248.86804461 115.99804401  52.59228766],[281.13295913 148.08607578  53.98539215]
82,True,[ 5.08299379e+02 -5.91381311e+01 -3.68138620e-04],[506.51058197  42.82133818 -77.38035679],[ 482.19573498  143.59173775 -109.46612924],[ 477.99397945  235.27041435 -120.85563093],[ 473.31464052  308.33341599 -124.40168291],[287.31045127  75.89238882 -98.27144444],[234.94102299 209.13173676 -85.84619701],[246.22086525 276.2696743  -65.50829083],[262.3576194  317.39001274 -51.05558708],[258.97465646  28.05457592 -47.16437906],[192.37130821 164.57380772 -36.18922636],[235.14785349 230.27378082 -23.55878793],[280.8009553  258.49365234 -16.62524879],[258.00912559  -0.43599129   5.85248284],[187.06296444 113.7142396   19.02606659],[230.52416503 173.28246117  23.93421941],[277.66772747 200.02138138  24.21380751],[272.31610894 -14.01881218  55.3712064 ],[221.44555807  70.94455004  61.4404875 ],[242.85624862 125.01817703  63.69419888],[275.41254759 155.42819023  66.48216203]
83,True,[ 4.96436720e+02 -7.17433119e+01 -3.11444868e-04],[502.13910699  33.1451869  -79.80222255],[ 479.43706155  138.57652187 -112.97989011],[ 473.81578445  234.45885658 -124.71869588],[ 467.63932228  309.5019722  -127.71092266],[ 285.02382517   76.04594707 -101.29140794],[224.92599785 205.66366196 -87.42286116],[238.36993217 272.3286438  -63.31169039],[260.3746891  312.14544296 -46.06038183],[257.18001723  26.70360804 -49.09989059],[187.59307623 158.92989635 -37.81627446],[230.64354479 224.09239769 -22.31906019],[276.36446357 250.5706501  -13.04737642],[256.66913688  -3.16762447   4.94415594],[183.7351048  104.98864889  19.023204  ],[224.63128209 163.98077488  26.94465972],[270.6140542  189.32112694  29.27181669],[271.59426212 -18.85778904  55.18516034],[216.83941126  62.82334328  61.7896387 ],[236.99271977 115.66220284  65.91367185],[270.22952199 144.16716099  70.05199581]
84,True,[ 4.96120487e+02 -7.23807907e+01 -3.01265184e-04],[502.34561563  34.9828434  -81.55090749],[ 478.86552572  139.85402584 -112.7613759 ],[ 470.25206208  235.89466095 -121.46100283],[ 464.34648156  312.52595901 -120.31180769],[284.05774713  69.6762085  -96.11074805],[218.62330019 198.41537476 -79.70273405],[232.78887212 265.57731628 -54.89142224],[256.19330764 310.95479965 -37.22227648],[255.71369648  21.5022254  -40.45975238],[184.34410572 154.61442947 -24.85285453],[229.45459127 219.21103477  -9.39281166],[276.02125883 245.98168373  -1.25238244],[255.25214195  -6.91951275  16.68842386],[180.86984575 101.76379681  35.01643851],[223.42631578 160.40642738  42.52004296],[270.15610456 184.44351196  43.55903953],[269.78698969 -20.78041077  69.79921103],[215.47270775  60.30358315  80.59496015],[238.38673353 113.03677797  84.77255166],[272.36586928 138.87060642  87.91473538]
85,True,[ 4.89605842e+02 -7.77107334e+01 -2.63520283e-04],[499.63734627  29.11834002 -91.65648133],[ 479.35360193  135.82172871 -129.36213076],[ 473.03484321  233.03466797 -143.50036025],[ 467.53140092  311.93037987 -148.02732825],[ 281.37265205   70.18464088 -106.25753671],[216.63277388 196.36759758 -94.72877204],[232.53755987 265.5446434  -72.66770482],[259.70532238 308.99717331 -56.05735436],[252.71518528  21.88755512 -47.78818175],[182.73574591 154.82645988 -36.26669928],[228.50817919 220.85640907 -21.75869107],[274.98820066 246.65822983 -13.37588701],[251.28254771  -6.76433086  11.14828292],[179.33293998 106.16421461  24.0578337 ],[224.72743928 164.6515131   31.36201859],[271.76745772 186.19068146  33.57579857],[263.78887296 -20.32164574  65.33688158],[206.84461534  66.39680386  70.49258888],[231.81537509 120.57203293  74.16173816],[267.77721584 144.97451305  78.13270032]
86,True,[ 4.92053239e+02 -7.47244120e+01 -2.35309618e-04],[499.32681084  31.28944159 -86.46395266],[ 478.11551571  134.6683073  -121.7531839 ],[ 470.82176328  230.99475861 -134.02622133],[ 469.73920226  313.41470718 -136.52696013],[ 283.01429272   68.00895452 -100.61833978],[215.35356939 190.64967155 -83.85645926],[230.73822141 257.42918015 -56.60462961],[256.77696168 301.59499168 -36.82997927],[255.18883109  18.74910593 -43.36430714],[182.75468767 150.21832466 -27.60540649],[225.53256869 217.22419739  -8.03399183],[270.09916663 245.82052231   3.54291279],[254.66853619 -11.08174324  14.73341636],[181.49040163  97.74633408  32.30833411],[223.36540282 157.05007553  43.6689122 ],[268.32834542 182.29112148  48.0575265 ],[267.13614106 -26.97379589  68.24313819],[207.08062291  54.19575691  78.80733758],[231.57740414 107.78084278  85.71761996],[267.97276497 133.30142498  91.0492909 ]
87,True,[ 4.94162550e+02 -8.02169323e+01 -2.69395238e-04],[501.67681217  25.11811495 -88.60158741],[ 481.30606771  130.20667076 -125.34485221],[ 474.30527687  228.47127914 -139.14435089],[ 470.34772038  311.65752411 -143.15247238],[ 283.27577591   65.69568157 -102.36477166],[217.69560456 189.279356   -86.38150692],[233.60964417 254.48129654 -58.49705547],[261.40161574 296.77196503 -38.28591987],[254.18100715  16.13994598 -45.01378924],[186.14917338 148.2972765  -31.19565256],[231.79517806 211.31827354 -11.43387079],[278.59460235 236.93683147   1.04782775],[253.31985712 -14.54511166  12.9383577 ],[184.52900112  95.31822681  28.4805999 ],[229.09397364 151.14428043  40.15652329],[275.34650087 174.85791206  45.3096436 ],[265.93288064 -31.52611256  66.0859783 ],[209.6270746   49.69887972  73.79790187],[235.10831237 102.08302259  79.58307266],[271.08268976 127.92546272  84.81387913]
88,True,[ 5.02932183e+02 -8.19464707e+01 -2.49401774e-04],[505.70553303  22.59686708 -84.14868057],[ 481.57363415  126.7795372  -119.60809797],[ 472.92891741  225.89055061 -133.02609801],[ 470.9448123   310.5874157  -137.05731332],[ 288.12995195   58.42393041 -100.2003175 ],[221.78129554 182.48292446 -83.03173631],[234.26988602 245.4658699  -54.15721178],[258.52003813 288.13261986 -33.60240474],[259.17031825   9.05078888 -45.18895626],[188.37358296 142.03987598 -31.13157324],[229.8576951  205.36362648 -10.72291005],[275.23896575 232.91078568   2.0425895 ],[259.56780553 -22.137115    10.98594423],[187.30331719  86.35798216  27.61183575],[227.17607617 143.40950489  40.51860541],[272.05028057 169.47226524  46.25683621],[273.84606242 -40.04338503  62.62358308],[213.77168298  37.84412384  72.28409797],[235.58596015  91.03938103  79.26313072],[270.61080337 119.38565254  84.85795856]
89,True,[ 5.13240845e+02 -7.24099946e+01 -2.73167708e-04],[509.73798752  27.62434959 -80.43208033],[ 482.31646657  127.49379158 -119.91518945],[ 476.31828547  224.36954498 -140.46164811],[ 472.93075204  308.80190849 -152.80678332],[291.0121572   51.95803285 -98.00499648],[222.40535975 173.09002876 -93.32377464],[232.87640333 239.28686142 -74.89837468],[255.57101369 283.75800133 -59.74223882],[262.88645983   2.82547474 -49.89825681],[186.77616656 132.01510906 -46.00856155],[227.25668728 197.21737862 -31.72754265],[271.92346573 226.375494   -21.1110241 ],[261.80061579 -26.75722361  -1.48045063],[184.01580334  81.55275822   5.66727815],[224.15154219 142.91875362  17.26826079],[269.5460093  171.62545681  24.60031919],[274.81848121 -39.69717264  42.66242802],[209.85793233  44.07973766  46.02240577],[231.18286192 101.52823448  53.65001678],[267.65807748 133.62433434  61.62272751]
90,True,[ 5.12424821e+02 -7.89892745e+01 -3.81654869e-04],[506.11121178  19.03153896 -76.3060838 ],[ 479.10692453  117.53182411 -114.77164865],[ 473.93699884  215.32669544 -134.88286525],[ 469.9702692   297.94630051 -146.71973526],[ 293.75641108   46.09169126 -105.30755192],[ 219.73346114  166.92150593 -106.33588672],[227.15198457 232.14380264 -90.11702478],[247.49145985 281.22405052 -75.94741344],[261.00076497  -5.22829056 -61.03173897],[186.76475644 127.44747162 -63.21448311],[225.73067665 189.33231354 -49.31810707],[270.83005786 218.74998093 -38.49735707],[256.18452072 -38.96971464 -15.89670215],[182.00134635  70.66133738 -13.65789011],[222.26092279 128.73134136  -2.07978416],[267.56126046 158.39675903   5.81589231],[265.64053059 -57.37574816  25.16589649],[206.42337441  21.02725983  25.7348232 ],[227.35364914  74.40711021  32.41452344],[261.15999162 105.63220739  39.9310568 ]
91,True,[ 5.03257492e+02 -7.84306526e+01 -3.77473382e-04],[498.88804436  14.17545319 -73.59346926],[ 477.92226791  108.40571165 -116.59559369],[ 474.11550522  206.36545658 -141.77064121],[ 468.14178586  287.49235153 -158.9004457 ],[ 299.02028918   32.11790442 -123.12854558],[ 222.86736488  151.30428314 -134.91489887],[ 224.70315456  217.40751743 -121.6900903 ],[ 239.66112614  268.89670372 -108.07388574],[264.24519718 -16.63415909 -84.31498021],[181.68099403 115.65409184 -98.55223954],[214.96573806 178.97435188 -84.08096015],[256.88460946 211.00790977 -70.83032191],[255.33542454 -46.31529808 -44.04268607],[175.4767549   63.79583359 -53.12911034],[211.65197611 123.26851845 -39.02411744],[253.56811166 155.35624981 -26.78366885],[260.83262265 -59.42152977  -7.37141294],[197.65686393  19.72728968 -14.66529965],[214.88488555  73.30924988  -7.30806638],[245.52521825 106.22164965   2.32244139]
92,True,[ 5.14218253e+02 -8.03420949e+01 -2.96693588e-04],[509.823668     0.99228144 -93.43101203],[ 489.18252468   90.37671804 -143.32827508],[ 479.20480371  190.26615143 -171.99668527],[ 467.32093334  273.3450222  -190.83295405],[ 303.71395111    8.69502068 -131.7245239 ],[ 217.21967876  127.27892876 -147.15079308],[ 217.72251248  195.37261963 -138.58387113],[ 236.33815885  250.4397583  -126.7267397 ],[269.45756078 -30.24375916 -81.04928881],[182.99597383  96.5754962  -94.28314984],[210.40711462 160.14355659 -82.01439321],[252.08257556 194.70643044 -69.83795553],[260.36290884 -49.77831602 -31.09561086],[181.04497254  52.05498934 -39.02120456],[210.96257329 110.5698967  -27.67532565],[250.60727477 145.74324131 -16.66331235],[264.62715447 -53.21961164  13.32156423],[202.43713975  20.23004293   7.70447239],[216.31238937  71.98047638  13.4432926 ],[244.53937769 103.99302006  22.2283747 ]
93,True,[ 5.18730834e+02 -1.07444937e+02 -2.58621443e-04],[ 518.00016761  -29.59156036 -112.74241805],[ 496.18296146   61.75463676 -168.90972555],[ 481.76958561  164.46993828 -199.67687309],[ 462.55610704  247.1985054  -220.44698775],[ 305.98850727  -32.44185448 -141.6132009 ],[ 209.2064774    96.65336609 -159.66357172],[ 207.51153588  168.80387306 -159.62420762],[ 226.26025736  225.79353333 -154.3508023 ],[278.51809502 -54.85962152 -78.68922919],[184.8565793   72.10759163 -94.74631369],[204.88286376 140.11387825 -96.55442297],[249.54523265 181.18354797 -95.65592855],[272.03975558 -59.69088793 -17.68332191],[192.89459646  40.19745469 -24.90810469],[214.55088615 102.43030787 -30.25016785],[250.39420009 144.36020851 -33.36959369],[273.32126141 -53.37884188  36.80469275],[215.27842999  20.9559989   30.70453271],[225.12260914  74.34180021  25.91494694],[249.356668   111.77078247  24.66171697]
94,True,[ 4.85096834e+02 -1.42699099e+02 -3.91750294e-04],[498.66666555 -54.03079748 -45.77607036],[482.64615297  46.67793274 -75.76627582],[ 472.10616589  138.09730053 -100.4819414 ],[ 458.70302796  213.07283878 -120.70746839],[300.09129524 -23.61532688 -35.88167623],[226.86924219  60.55974483 -56.74908668],[212.14022934 123.0432415  -73.63030672],[219.88963008 172.49947071 -81.34789914],[269.24731851 -47.03514576 -21.2650647 ],[190.00635624  38.31366062 -28.13479006],[194.84484136 101.99579716 -32.67092116],[220.94586253 147.17110634 -33.91397014],[252.19864011 -60.48338413 -12.04838265],[184.64487255  22.50537515 -16.85759515],[195.25847018  81.23155117 -17.98492759],[221.23497784 125.04776001 -17.64931887],[247.74544358 -67.6647234   -6.66339627],[200.55918574   9.86586571 -11.17595326],[204.70693231  60.14146328  -8.09122296],[221.10095322 101.2627244   -2.54880105]
95,True,[ 4.76853805e+02 -1.23072996e+02 -1.45107105e-04],[493.50060225 -50.18431664 -48.12816784],[477.70423651  45.83034039 -78.27881902],[ 468.25218558  125.23690224 -100.64375103],[ 460.30672073  194.03449059 -117.99762994],[308.20770264 -17.78564215 -55.22504345],[226.64791167  46.30821705 -77.17612535],[208.65406036 102.18977451 -88.24426889],[218.0216217  140.25479794 -89.82420802],[278.11672926 -53.08363438 -37.31673181],[189.93791163  17.77088821 -47.80899435],[191.0458678   83.14110518 -44.73492935],[216.21531487 123.66814613 -38.10239241],[263.07410717 -75.97791195 -23.65142271],[193.08201849 -12.76527286 -32.79767767],[195.81954539  49.89761353 -29.29328509],[216.35204315  92.33809233 -22.24753976],[260.08558989 -89.99115944 -13.04286327],[209.60916281 -38.21307421 -20.86006187],[206.56814933   7.29725718 -15.72367754],[220.94365776  44.46539998  -6.20693274]
96,False,,,,,,,,,,,,,,,,,,,,,
97,False,,,,,,,,,,,,,,,,,,,,,
98,False,,,,,,,,,,,,,,,,,,,,,
99,False,,,,,,,,,,,,,,,,,,,,,
100,False,,,,,,,,,,,,,,,,,,,,,
101,False,,,,,,,,,,,,,,,,,,,,,
102,False,,,,,,,,,,,,,,,,,,,,,
103,False,,,,,,,,,,,,,,,,,,,,,
104,False,,,,,,,,,,,,,,,,,,,,,
105,False,,,,,,,,,,,,,,,,,,,,,
106,False,,,,,,,,,,,,,,,,,,,,,
107,False,,,,,,,,,,,,,,,,,,,,,
108,False,,,,,,,,,,,,,,,,,,,,,
109,False,,,,,,,,,,,,,,,,,,,,,
110,False,,,,,,,,,,,,,,,,,,,,,
111,False,,,,,,,,,,,,,,,,,,,,,
112,False,,,,,,,,,,,,,,,,,,,,,
113,False,,,,,,,,,,,,,,,,,,,,,
114,False,,,,,,,,,,,,,,,,,,,,,
115,False,,,,,,,,,,,,,,,,,,,,,
116,False,,,,,,,,,,,,,,,,,,,,,
117,False,,,,,,,,,,,,,,,,,,,,,
118,False,,,,,,,,,,,,,,,,,,,,,
119,False,,,,,,,,,,,,,,,,,,,,,
120,False,,,,,,,,,,,,,,,,,,,,,
121,False,,,,,,,,,,,,,,,,,,,,,
122,False,,,,,,,,,,,,,,,,,,,,,
123,False,,,,,,,,,,,,,,,,,,,,,
124,False,,,,,,,,,,,,,,,,,,,,,
125,False,,,,,,,,,,,,,,,,,,,,,
126,False,,,,,,,,,,,,,,,,,,,,,
127,False,,,,,,,,,,,,,,,,,,,,,
128,False,,,,,,,,,,,,,,,,,,,,,
129,False,,,,,,,,,,,,,,,,,,,,,
130,False,,,,,,,,,,,,,,,,,,,,,
131,False,,,,,,,,,,,,,,,,,,,,,
132,False,,,,,,,,,,,,,,,,,,,,,
133,False,,,,,,,,,,,,,,,,,,,,,
134,False,,,,,,,,,,,,,,,,,,,,,
135,False,,,,,,,,,,,,,,,,,,,,,
136,False,,,,,,,,,,,,,,,,,,,,,
137,False,,,,,,,,,,,,,,,,,,,,,
138,False,,,,,,,,,,,,,,,,,,,,,
139,False,,,,,,,,,,,,,,,,,,,,,
140,False,,,,,,,,,,,,,,,,,,,,,
141,False,,,,,,,,,,,,,,,,,,,,,
142,False,,,,,,,,,,,,,,,,,,,,,
143,False,,,,,,,,,,,,,,,,,,,,,
144,False,,,,,,,,,,,,,,,,,,,,,
145,False,,,,,,,,,,,,,,,,,,,,,
146,False,,,,,,,,,,,,,,,,,,,,,
147,False,,,,,,,,,,,,,,,,,,,,,
148,False,,,,,,,,,,,,,,,,,,,,,
149,False,,,,,,,,,,,,,,,,,,,,,
150,False,,,,,,,,,,,,,,,,,,,,,
151,False,,,,,,,,,,,,,,,,,,,,,
152,False,,,,,,,,,,,,,,,,,,,,,
153,False,,,,,,,,,,,,,,,,,,,,,
154,False,,,,,,,,,,,,,,,,,,,,,
155,False,,,,,,,,,,,,,,,,,,,,,
156,False,,,,,,,,,,,,,,,,,,,,,
157,False,,,,,,,,,,,,,,,,,,,,,
158,False,,,,,,,,,,,,,,,,,,,,,
159,False,,,,,,,,,,,,,,,,,,,,,
160,False,,,,,,,,,,,,,,,,,,,,,
161,False,,,,,,,,,,,,,,,,,,,,,
162,False,,,,,,,,,,,,,,,,,,,,,
163,False,,,,,,,,,,,,,,,,,,,,,
164,False,,,,,,,,,,,,,,,,,,,,,
165,False,,,,,,,,,,,,,,,,,,,,,
166,False,,,,,,,,,,,,,,,,,,,,,
167,False,,,,,,,,,,,,,,,,,,,,,
168,False,,,,,,,,,,,,,,,,,,,,,
169,False,,,,,,,,,,,,,,,,,,,,,
170,False,,,,,,,,,,,,,,,,,,,,,
171,False,,,,,,,,,,,,,,,,,,,,,
172,False,,,,,,,,,,,,,,,,,,,,,
173,False,,,,,,,,,,,,,,,,,,,,,
174,False,,,,,,,,,,,,,,,,,,,,,
175,False,,,,,,,,,,,,,,,,,,,,,
176,False,,,,,,,,,,,,,,,,,,,,,
177,False,,,,,,,,,,,,,,,,,,,,,
178,False,,,,,,,,,,,,,,,,,,,,,
179,False,,,,,,,,,,,,,,,,,,,,,
180,False,,,,,,,,,,,,,,,,,,,,,
181,False,,,,,,,,,,,,,,,,,,,,,
182,False,,,,,,,,,,,,,,,,,,,,,
183,False,,,,,,,,,,,,,,,,,,,,,
184,False,,,,,,,,,,,,,,,,,,,,,
185,False,,,,,,,,,,,,,,,,,,,,,
186,False,,,,,,,,,,,,,,,,,,,,,
187,False,,,,,,,,,,,,,,,,,,,,,
188,False,,,,,,,,,,,,,,,,,,,,,
189,False,,,,,,,,,,,,,,,,,,,,,
190,False,,,,,,,,,,,,,,,,,,,,,
191,False,,,,,,,,,,,,,,,,,,,,,
192,False,,,,,,,,,,,,,,,,,,,,,
193,False,,,,,,,,,,,,,,,,,,,,,
194,False,,,,,,,,,,,,,,,,,,,,,
195,False,,,,,,,,,,,,,,,,,,,,,
