,thumb_1,thumb_2,thumb_3,index_finger_1,index_finger_2,index_finger_3,middle_finger_1,middle_finger_2,middle_finger_3,ring_finger_1,ring_finger_2,ring_finger_3,pinky_1,pinky_2,pinky_3
78,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,
angles for frame_137,23.239094661383326,19.801185955753958,6.266953556763918,15.081493952127715,6.584409535740646,2.9225690520045786,7.405754320812856,7.178557926288217,2.016537245877365,6.872241394124329,8.477095812939456,0.7948611757434064,5.91722603693383,5.611603464744213,1.5656053350164245
138,,,,,,,,,,,,,,,
angles for frame_139,27.93504238864702,17.69738038250903,3.4691795930476776,21.557087295175215,3.642511727002062,4.982164497620738,10.288302833329048,5.248674318714798,3.716314339234574,7.583422433861838,4.288604373458521,6.232932728204996,11.006566437859595,4.533880716940914,5.194900664844903
angles for frame_140,30.30769877991572,18.962387178677666,8.250064074584555,21.207155097487785,3.356792852270086,4.996472076434048,12.367581365145945,3.726551747844872,5.311446788583719,10.984393962187067,4.283911065688381,7.218067632762115,13.64448693709243,3.7002158998735304,4.052979638277261
angles for frame_141,30.318544223022016,18.386135636204493,12.861960987509311,23.70859636899389,4.39236621600892,4.916289775366547,12.655787354932073,2.8294251818138054,5.3851913643569285,11.540207732176158,4.215455607405627,6.733450164614989,14.185427106005806,3.855382935436969,3.661677686218179
angles for frame_142,34.745642323351746,18.309851268345703,16.12353526159841,23.46227035545852,4.552822239013917,4.812361533801712,13.844594470982633,2.0985330469135772,6.401111189875216,14.201173639552731,2.007848383023092,7.245257995484361,14.877870753232907,1.9372933145469236,3.5617408995286026
angles for frame_143,32.581569892929856,14.376636256210256,14.391519468496444,23.682079310863614,8.394230114245028,4.113879258066939,15.404782766645887,2.7429396504712003,6.176637531484196,14.231543654325213,2.268560006840558,6.411466283474922,16.539838316865588,3.97371561299663,2.803806065572898
angles for frame_144,30.611452813649343,10.889689559539304,15.601479163583795,21.275193634225193,9.017954391881691,4.013903837328207,15.142930642262511,2.5883942617692584,6.784370484101877,14.143849532688627,2.303036251375506,5.952380594933648,18.496749488331837,5.732948193233813,2.779454847051577
angles for frame_145,28.356325215954236,7.066792634177872,15.182159802717349,21.190717857162518,6.614846147644116,4.34756086359813,14.917793735696975,0.7424982434314024,6.271346744608596,13.028018291221137,0.8125446652736482,5.66069280920605,15.236585524623901,4.520910337300528,2.6997428151899405
angles for frame_146,30.83817681923089,9.876797871902543,24.57513641246587,21.239012314441652,5.379158333738274,3.7822166415163383,15.122793955549387,0.6393433357524739,6.707510990198699,12.373272616090397,1.1447971828073547,5.825640613428035,13.815126273343758,3.873304225619033,2.1610255974110846
angles for frame_147,30.634574457200795,7.471804831639866,23.991061247731984,24.355542650141125,6.344264201406424,3.253275441377531,16.652334966812912,0.4553589658994381,7.3450653585832235,13.288175315880624,2.467246034821475,6.5043532511795785,16.313870122701093,3.484506189290082,3.6981416307268518
angles for frame_148,30.19995355454214,7.482183000807831,28.33328910697446,21.561648567982722,10.013039489682857,3.089838716798177,15.884081150309537,1.9944232149880154,6.426859478231975,13.382466581743598,1.3410093515525694,5.910806147115063,16.743900665670033,6.085766465242959,3.4530735802111088
angles for frame_149,28.427746728690856,5.799978445502773,29.35960754909039,23.85335485090615,7.509689823398726,3.7145209594570825,15.850888522288916,1.1612747167246225,6.465437658284061,12.68097066199561,1.1778000219012943,5.815743720318004,14.806748596337739,4.636181574014351,2.371902747011432
angles for frame_150,27.72835753123671,3.2471930461368874,27.277057232021463,21.919449812810566,9.498865601986008,2.918284749498155,14.391076316836873,1.801774946019087,6.973819479488235,11.053018332982413,2.938992870639311,6.491985513606109,15.341769371533143,4.902281491484483,4.010176465568524
151,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,
angles for frame_231,20.634583216046714,14.275117304629633,8.453717505359636,19.502477768475448,6.841507784216977,4.465670050231998,8.128497923003476,3.9400666517063976,4.5383099901063915,7.105288960936792,4.504235966702277,5.436518855569396,11.087419484154635,4.921935747252265,3.76017852998244
232,,,,,,,,,,,,,,,
angles for frame_233,21.38860290871671,20.709268368424077,6.997314347757166,23.671848626346147,3.703439794081318,5.03215337579925,9.215807775926335,4.810080174107733,6.025865426149839,6.8022852847503215,3.5077291634159056,7.196512038368846,13.246999214193035,4.228460500432466,4.475184404850487
234,,,,,,,,,,,,,,,
angles for frame_235,18.833396932922568,18.206070831869123,6.736962521987596,27.648617426726823,3.965106328119896,5.62697339614351,11.782265384547907,5.178768175494819,4.964213559001637,5.901427007318825,1.196360418839227,6.360764401663281,13.66852240146518,0.9609704604272407,2.162283554718373
angles for frame_236,18.191540104342636,20.946981769312305,6.566902148032825,27.450719969037088,5.316408980219773,5.346122639244151,11.998294626301599,5.335129794420534,4.954498617635355,8.396154183915305,3.71027395453854,6.2325002396441205,12.952183331188792,2.491395193007428,2.685826183787678
angles for frame_237,18.53512303798798,21.004371346575937,6.035919328805876,27.064353364184065,3.776796208741981,4.843242903713655,10.783943766590593,4.199243627986773,5.306898765819093,7.501408093437202,2.763577350909239,7.020221474371991,14.384463110983125,1.7795005893010882,4.305811526187606
angles for frame_238,19.947618212473245,22.93769792010536,6.030887340707986,26.371988714160537,4.415892559602473,6.01075054247012,13.251239710036472,6.528758793886309,4.7011979471589,11.08845592590835,6.583695535948668,7.10893476869602,15.678323577001251,4.957798637802204,5.026324679858954
angles for frame_239,20.016045971252087,21.62617003794428,7.894636178071299,27.6686641094095,2.2231295228978567,5.758250078076244,12.680714431177305,5.816208434457077,5.72930126472091,10.69456643632295,4.373946219926517,8.077176780756178,15.593779207376427,2.2068050656674627,4.99035217408656
angles for frame_240,21.97990900894101,23.171673670559695,3.8086082726630965,26.351176978480876,1.6061102221670167,6.199164758324294,12.416737502424608,6.528669817766736,5.5701086782743205,10.463989535277136,6.125296256757435,7.049768321880973,14.661960768756023,4.350847999820886,4.523552970697778
angles for frame_241,21.708887615785304,19.537361147097123,7.367785317950988,27.7896588798224,1.6512444029204087,6.3777258074035545,12.403214475956437,4.699348231561156,5.440401082917239,8.790403382982714,2.042524881998018,7.645548777460618,15.4108040651209,1.611488527960188,3.7835609230471166
angles for frame_242,21.618936608349486,20.61403390312624,5.342959805657001,27.0501662810929,1.4506173501008464,5.953075620119724,12.801654942126872,5.261413280718018,4.796921659148196,10.195987246680469,4.766190208458076,6.69468941365536,15.471998348463359,2.718136093808958,3.697952349992966
angles for frame_243,22.631217604207873,20.243839982666717,4.995963938547403,25.9752925501198,2.7905547609716916,7.335603371430616,12.292348324231698,6.247311015514572,6.098690009776394,9.702173377299523,4.972820232892807,8.278510878829795,14.471947577559858,2.92411298394792,4.829483691789195
angles for frame_244,21.680654404565402,19.843280054489554,6.956785543373432,27.45549299156086,3.9176977673886553,7.855881902899931,12.94492428303981,5.5827108604314315,5.859795934572022,9.243821653537303,3.4579875502808677,8.203788080069996,15.497250529145107,2.4200253819092805,4.3181155814941805
angles for frame_245,21.06736405616872,18.518226362611713,6.612469400986085,28.74749645726335,0.9312163933823894,6.12270254648659,14.834346107788352,4.0395095180331815,5.93096688556381,11.124041413198077,1.6474201998092557,7.161832538397695,16.642407559158197,1.2331835842134113,3.698031341171421
angles for frame_246,22.93424402634384,19.08648037920716,4.099680801314326,26.93534659696348,0.795712429693057,6.37881919423174,13.253225019178863,5.119213352480305,5.664388149357592,10.711661724142099,4.299403367044365,7.387361110122036,14.543750223571111,2.9069485031466638,4.3608017978238625
angles for frame_247,21.14821809263547,17.46496261783129,5.706925726133012,29.00687795010394,1.8911656549219062,6.291685854807385,15.587961630287381,2.1452977874096373,5.370468043624006,11.626729919277766,1.5035997952102944,6.877097557184812,18.551297832752105,3.5260886968016742,2.2683407782267655
angles for frame_248,21.59351921858465,17.371091007439663,3.8387185144102567,28.01345282814055,0.5116812641552839,5.898137626091639,14.210815031194075,4.416810347874692,5.086227828521959,11.174807467760099,2.9950064131842504,6.237873341598033,16.539950117452655,1.5047539528723661,3.0402430774320095
angles for frame_249,20.409672622982605,16.031288764138154,4.7299967233426194,28.62961410788018,1.215450633665276,4.665037270899072,13.594823214321357,2.334680919159276,5.15126692714487,8.774431752564274,2.989076587406544,6.393198406105888,16.47355602819509,3.7953668506856104,2.8673358954135617
angles for frame_250,21.594862158413118,15.977908402643534,2.8745483086196386,27.448276303848708,0.6796710632019577,5.121602268584898,13.31249074634382,3.174793575280465,5.069821110665247,9.142747583031205,0.6939865980594285,5.592650587158294,15.94522172462253,0.9291743314168339,2.1447605839294526
angles for frame_251,20.43477027877631,15.670779725671494,2.500429586898036,29.150583327340115,1.5448972720750092,4.445247011863973,13.512336878787945,1.524470739208895,5.277145653640499,8.419477864711562,3.011148425121458,6.177172983183627,16.342201787075666,4.043763053145005,2.7472107166738735
angles for frame_252,22.860112351868235,15.363713762785075,1.7986715720026183,27.044478877101767,2.017959648759792,3.593827927998915,13.21866013667323,1.992415566799949,5.204653698597368,10.277289183639645,1.5435150556684472,5.8270516932136625,15.46106392490983,1.4364901050576198,2.690944997438074
angles for frame_253,21.5408165894977,15.897361196689287,2.457085567079637,28.2631556502531,2.966200003920547,4.405856966253889,12.976811930534659,3.513020785424709,5.600258383690099,9.10337023429863,3.882108371798974,6.361427945386224,16.85490388922814,3.0084755328885104,2.7211193373773765
angles for frame_254,21.743274301144677,14.47627585098041,3.301196732939074,27.635021110773877,3.2934955083082387,3.975909760570974,12.8722150685788,2.8079288515554652,5.085862527259163,8.460309024399061,4.286579292277617,5.581755671788869,17.589119693194153,4.041910365794557,2.2293828943683422
angles for frame_255,22.806169141985322,15.648607690873307,2.0720853056839483,25.111326888572144,2.954014255970484,5.3340471365471895,10.86166862359158,4.322377933582204,5.472458676576338,8.522296122044331,4.225098745252453,6.170314871302805,17.772379083096837,1.673891972097386,3.5901878468457245
angles for frame_256,19.947278575643185,17.12167799439623,4.031588209388095,29.35243680052691,0.49957044932186606,3.7972178842871465,13.862783713894776,2.004871788400944,3.551945784811608,9.550416276270605,0.8359467952984625,4.215098740130342,16.769361901413927,0.9252069019531056,3.005883813380477
257,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,
263,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,,
271,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,
306,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,
316,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,
319,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,
321,,,,,,,,,,,,,,,
322,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,
324,,,,,,,,,,,,,,,
325,,,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,
327,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,
329,,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,,
331,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,
333,,,,,,,,,,,,,,,
334,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,
336,,,,,,,,,,,,,,,
337,,,,,,,,,,,,,,,
338,,,,,,,,,,,,,,,
339,,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,
341,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,,
344,,,,,,,,,,,,,,,
345,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,
347,,,,,,,,,,,,,,,
348,,,,,,,,,,,,,,,
349,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,
351,,,,,,,,,,,,,,,
352,,,,,,,,,,,,,,,
353,,,,,,,,,,,,,,,
354,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,
356,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,
358,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,
360,,,,,,,,,,,,,,,
361,,,,,,,,,,,,,,,
362,,,,,,,,,,,,,,,
363,,,,,,,,,,,,,,,
364,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,
366,,,,,,,,,,,,,,,
367,,,,,,,,,,,,,,,
368,,,,,,,,,,,,,,,
369,,,,,,,,,,,,,,,
370,,,,,,,,,,,,,,,
371,,,,,,,,,,,,,,,
372,,,,,,,,,,,,,,,
373,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,
375,,,,,,,,,,,,,,,
376,,,,,,,,,,,,,,,
377,,,,,,,,,,,,,,,
378,,,,,,,,,,,,,,,
379,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,
390,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,
392,,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,,
394,,,,,,,,,,,,,,,
395,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,,
401,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,
406,,,,,,,,,,,,,,,
407,,,,,,,,,,,,,,,
408,,,,,,,,,,,,,,,
409,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,
411,,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,
416,,,,,,,,,,,,,,,
417,,,,,,,,,,,,,,,
418,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,
427,,,,,,,,,,,,,,,
428,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,
435,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,
476,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,
482,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,
484,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,
490,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,
496,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,
501,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,
504,,,,,,,,,,,,,,,
505,,,,,,,,,,,,,,,
506,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,
