,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
38,False,,,,,,,,,,,,,,,,,,,,,
39,False,,,,,,,,,,,,,,,,,,,,,
40,False,,,,,,,,,,,,,,,,,,,,,
41,False,,,,,,,,,,,,,,,,,,,,,
42,False,,,,,,,,,,,,,,,,,,,,,
43,False,,,,,,,,,,,,,,,,,,,,,
44,False,,,,,,,,,,,,,,,,,,,,,
45,False,,,,,,,,,,,,,,,,,,,,,
46,False,,,,,,,,,,,,,,,,,,,,,
47,False,,,,,,,,,,,,,,,,,,,,,
48,False,,,,,,,,,,,,,,,,,,,,,
49,False,,,,,,,,,,,,,,,,,,,,,
50,False,,,,,,,,,,,,,,,,,,,,,
51,False,,,,,,,,,,,,,,,,,,,,,
52,False,,,,,,,,,,,,,,,,,,,,,
53,False,,,,,,,,,,,,,,,,,,,,,
54,False,,,,,,,,,,,,,,,,,,,,,
55,False,,,,,,,,,,,,,,,,,,,,,
56,False,,,,,,,,,,,,,,,,,,,,,
57,False,,,,,,,,,,,,,,,,,,,,,
58,False,,,,,,,,,,,,,,,,,,,,,
59,False,,,,,,,,,,,,,,,,,,,,,
60,False,,,,,,,,,,,,,,,,,,,,,
61,False,,,,,,,,,,,,,,,,,,,,,
62,False,,,,,,,,,,,,,,,,,,,,,
63,False,,,,,,,,,,,,,,,,,,,,,
64,False,,,,,,,,,,,,,,,,,,,,,
65,False,,,,,,,,,,,,,,,,,,,,,
66,False,,,,,,,,,,,,,,,,,,,,,
67,False,,,,,,,,,,,,,,,,,,,,,
68,False,,,,,,,,,,,,,,,,,,,,,
69,False,,,,,,,,,,,,,,,,,,,,,
70,False,,,,,,,,,,,,,,,,,,,,,
71,False,,,,,,,,,,,,,,,,,,,,,
72,False,,,,,,,,,,,,,,,,,,,,,
73,False,,,,,,,,,,,,,,,,,,,,,
74,False,,,,,,,,,,,,,,,,,,,,,
75,False,,,,,,,,,,,,,,,,,,,,,
76,False,,,,,,,,,,,,,,,,,,,,,
77,False,,,,,,,,,,,,,,,,,,,,,
78,False,,,,,,,,,,,,,,,,,,,,,
79,False,,,,,,,,,,,,,,,,,,,,,
80,False,,,,,,,,,,,,,,,,,,,,,
81,False,,,,,,,,,,,,,,,,,,,,,
82,False,,,,,,,,,,,,,,,,,,,,,
83,False,,,,,,,,,,,,,,,,,,,,,
84,False,,,,,,,,,,,,,,,,,,,,,
85,False,,,,,,,,,,,,,,,,,,,,,
86,False,,,,,,,,,,,,,,,,,,,,,
87,False,,,,,,,,,,,,,,,,,,,,,
88,False,,,,,,,,,,,,,,,,,,,,,
89,True,[ 1.69147772e+02  3.92140961e+02 -1.64589392e-04],[154.98017192 380.93517303 -59.76294279],[129.70521212 336.14440918 -79.41865325],[106.42247915 285.68426132 -86.60774589],[ 79.86756384 244.5224762  -86.73055887],[116.47953987 283.24953079 -53.57383668],[132.18215704 247.83351898 -88.17254663],[ 133.07266116  261.4091301  -100.57108998],[ 123.19963217  280.2407074  -101.76491976],[125.78548551 275.67235947 -27.67787039],[152.63557792 254.38949585 -62.11662412],[157.06968784 296.5489769  -63.32884312],[146.28098488 317.6704216  -55.78581154],[138.63922119 275.77762604  -8.59712631],[164.77496624 256.94601059 -45.53679585],[168.9977932  296.90834045 -39.41073775],[162.06047416 313.95563126 -25.56831568],[152.82696962 280.62484741   6.77379481],[175.54361701 268.98864746 -20.71122274],[176.46563172 299.8874855  -20.7700637 ],[169.42183971 312.64347076 -12.79229164]
90,True,[ 1.78961889e+02  3.88283386e+02 -1.28420876e-04],[145.99582314 387.23480225 -63.42910409],[105.07680416 348.63670349 -84.61676896],[ 75.31454623 304.53443527 -92.43316054],[ 56.50201499 269.34429169 -90.98423123],[117.02825546 278.77836227 -45.70196629],[118.32426667 247.73141861 -65.48292518],[126.30587697 283.28502655 -69.32198703],[125.98149061 299.00554657 -68.75835299],[137.78485179 266.37990952 -17.65018791],[139.07621741 243.01168442 -38.81741434],[143.15856099 280.99693298 -37.42652535],[138.68674994 294.64748383 -31.10269457],[154.5332408  264.17022705   3.32052849],[157.5571847  250.49707413 -20.89023471],[160.2927053  284.6074295  -16.81338295],[156.57028198 295.75689316  -7.98458017],[169.40366507 265.95367432  19.78823036],[170.49008846 258.17966461   2.29452353],[170.0556457  282.41624832   1.42789962],[166.0190177  291.58023834   5.64829364]
91,False,,,,,,,,,,,,,,,,,,,,,
92,False,,,,,,,,,,,,,,,,,,,,,
93,False,,,,,,,,,,,,,,,,,,,,,
94,False,,,,,,,,,,,,,,,,,,,,,
95,False,,,,,,,,,,,,,,,,,,,,,
96,False,,,,,,,,,,,,,,,,,,,,,
97,False,,,,,,,,,,,,,,,,,,,,,
98,False,,,,,,,,,,,,,,,,,,,,,
99,False,,,,,,,,,,,,,,,,,,,,,
100,False,,,,,,,,,,,,,,,,,,,,,
101,False,,,,,,,,,,,,,,,,,,,,,
102,False,,,,,,,,,,,,,,,,,,,,,
103,False,,,,,,,,,,,,,,,,,,,,,
104,False,,,,,,,,,,,,,,,,,,,,,
105,False,,,,,,,,,,,,,,,,,,,,,
106,False,,,,,,,,,,,,,,,,,,,,,
107,False,,,,,,,,,,,,,,,,,,,,,
108,False,,,,,,,,,,,,,,,,,,,,,
109,False,,,,,,,,,,,,,,,,,,,,,
110,False,,,,,,,,,,,,,,,,,,,,,
111,False,,,,,,,,,,,,,,,,,,,,,
112,False,,,,,,,,,,,,,,,,,,,,,
113,False,,,,,,,,,,,,,,,,,,,,,
114,False,,,,,,,,,,,,,,,,,,,,,
115,False,,,,,,,,,,,,,,,,,,,,,
116,False,,,,,,,,,,,,,,,,,,,,,
117,False,,,,,,,,,,,,,,,,,,,,,
118,False,,,,,,,,,,,,,,,,,,,,,
119,False,,,,,,,,,,,,,,,,,,,,,
120,False,,,,,,,,,,,,,,,,,,,,,
121,False,,,,,,,,,,,,,,,,,,,,,
122,False,,,,,,,,,,,,,,,,,,,,,
123,False,,,,,,,,,,,,,,,,,,,,,
124,False,,,,,,,,,,,,,,,,,,,,,
125,False,,,,,,,,,,,,,,,,,,,,,
126,False,,,,,,,,,,,,,,,,,,,,,
127,False,,,,,,,,,,,,,,,,,,,,,
128,False,,,,,,,,,,,,,,,,,,,,,
129,False,,,,,,,,,,,,,,,,,,,,,
130,False,,,,,,,,,,,,,,,,,,,,,
131,False,,,,,,,,,,,,,,,,,,,,,
132,False,,,,,,,,,,,,,,,,,,,,,
133,False,,,,,,,,,,,,,,,,,,,,,
134,False,,,,,,,,,,,,,,,,,,,,,
135,False,,,,,,,,,,,,,,,,,,,,,
136,False,,,,,,,,,,,,,,,,,,,,,
137,True,[2.23528347e+02 4.51850510e+02 6.72955994e-04],[183.43133926 432.29888916 -73.37233186],[ 159.43098664  398.21598053 -113.09532166],[ 150.40085793  357.16571808 -141.95489287],[ 136.9923234   320.31963348 -168.67348194],[185.4922843  268.965168   -71.61450326],[191.18983269 186.12249374 -98.54473472],[ 189.11903858  128.56917381 -121.06745839],[ 186.74895287   84.16778564 -136.0233593 ],[202.40953445 260.86839676 -47.36604631],[204.36499357 174.65530396 -69.65820193],[198.40688467 119.00597572 -84.53425884],[192.22394228  71.9968605  -95.81061959],[213.06303263 261.12070084 -29.40197289],[216.43542767 187.16602325 -46.03498936],[211.89279556 135.11854172 -53.98096383],[208.42587948  93.89595032 -59.70163822],[218.63513947 265.8032608  -18.74061182],[221.7920351  206.25143051 -28.81990671],[221.34371996 163.00292969 -32.82147825],[221.95901871 126.97143555 -36.1653775 ]
138,False,,,,,,,,,,,,,,,,,,,,,
139,False,,,,,,,,,,,,,,,,,,,,,
140,False,,,,,,,,,,,,,,,,,,,,,
141,False,,,,,,,,,,,,,,,,,,,,,
142,True,[2.01567578e+02 4.16783218e+02 8.39364684e-04],[156.98313832 420.67237854 -75.00146806],[ 126.32993102  393.48331451 -117.48179555],[ 109.79590416  361.83097839 -146.4522922 ],[  92.89411426  340.24765015 -174.68866825],[ 160.22856832  292.88347244 -100.93848825],[ 168.63043785  216.37592316 -139.0258348 ],[ 169.07692909  159.1039753  -166.41901016],[ 168.143574    112.93949127 -183.92726898],[179.52932596 278.60958099 -76.73955023],[ 185.45233011  200.95417023 -115.44635296],[ 186.31037951  137.5442028  -141.02383375],[ 188.38889837   86.01081848 -158.00181985],[191.77328825 273.92290115 -55.80909312],[198.38768005 203.17026138 -87.66487956],[ 200.30357122  146.7017746  -108.32966924],[ 204.59377527  100.84220886 -120.65149069],[196.97969198 273.96888733 -40.00436425],[205.97974777 218.51093292 -63.58848095],[211.77645206 174.0586853  -78.11416626],[218.01610708 136.6110611  -87.76613832]
143,False,,,,,,,,,,,,,,,,,,,,,
144,False,,,,,,,,,,,,,,,,,,,,,
145,False,,,,,,,,,,,,,,,,,,,,,
146,False,,,,,,,,,,,,,,,,,,,,,
147,False,,,,,,,,,,,,,,,,,,,,,
148,False,,,,,,,,,,,,,,,,,,,,,
149,False,,,,,,,,,,,,,,,,,,,,,
150,False,,,,,,,,,,,,,,,,,,,,,
151,False,,,,,,,,,,,,,,,,,,,,,
152,False,,,,,,,,,,,,,,,,,,,,,
153,False,,,,,,,,,,,,,,,,,,,,,
154,False,,,,,,,,,,,,,,,,,,,,,
155,False,,,,,,,,,,,,,,,,,,,,,
156,False,,,,,,,,,,,,,,,,,,,,,
157,False,,,,,,,,,,,,,,,,,,,,,
158,False,,,,,,,,,,,,,,,,,,,,,
159,False,,,,,,,,,,,,,,,,,,,,,
160,False,,,,,,,,,,,,,,,,,,,,,
161,False,,,,,,,,,,,,,,,,,,,,,
162,False,,,,,,,,,,,,,,,,,,,,,
163,False,,,,,,,,,,,,,,,,,,,,,
164,False,,,,,,,,,,,,,,,,,,,,,
165,False,,,,,,,,,,,,,,,,,,,,,
166,False,,,,,,,,,,,,,,,,,,,,,
167,False,,,,,,,,,,,,,,,,,,,,,
168,False,,,,,,,,,,,,,,,,,,,,,
169,False,,,,,,,,,,,,,,,,,,,,,
170,False,,,,,,,,,,,,,,,,,,,,,
171,False,,,,,,,,,,,,,,,,,,,,,
172,False,,,,,,,,,,,,,,,,,,,,,
173,False,,,,,,,,,,,,,,,,,,,,,
174,False,,,,,,,,,,,,,,,,,,,,,
175,False,,,,,,,,,,,,,,,,,,,,,
176,False,,,,,,,,,,,,,,,,,,,,,
177,False,,,,,,,,,,,,,,,,,,,,,
178,False,,,,,,,,,,,,,,,,,,,,,
179,False,,,,,,,,,,,,,,,,,,,,,
180,False,,,,,,,,,,,,,,,,,,,,,
181,False,,,,,,,,,,,,,,,,,,,,,
182,False,,,,,,,,,,,,,,,,,,,,,
183,False,,,,,,,,,,,,,,,,,,,,,
184,False,,,,,,,,,,,,,,,,,,,,,
185,False,,,,,,,,,,,,,,,,,,,,,
186,False,,,,,,,,,,,,,,,,,,,,,
187,False,,,,,,,,,,,,,,,,,,,,,
188,False,,,,,,,,,,,,,,,,,,,,,
189,False,,,,,,,,,,,,,,,,,,,,,
190,False,,,,,,,,,,,,,,,,,,,,,
191,False,,,,,,,,,,,,,,,,,,,,,
192,False,,,,,,,,,,,,,,,,,,,,,
193,False,,,,,,,,,,,,,,,,,,,,,
194,False,,,,,,,,,,,,,,,,,,,,,
195,False,,,,,,,,,,,,,,,,,,,,,
196,False,,,,,,,,,,,,,,,,,,,,,
197,False,,,,,,,,,,,,,,,,,,,,,
198,False,,,,,,,,,,,,,,,,,,,,,
199,False,,,,,,,,,,,,,,,,,,,,,
200,False,,,,,,,,,,,,,,,,,,,,,
201,False,,,,,,,,,,,,,,,,,,,,,
202,False,,,,,,,,,,,,,,,,,,,,,
203,False,,,,,,,,,,,,,,,,,,,,,
204,False,,,,,,,,,,,,,,,,,,,,,
205,False,,,,,,,,,,,,,,,,,,,,,
206,False,,,,,,,,,,,,,,,,,,,,,
207,False,,,,,,,,,,,,,,,,,,,,,
208,False,,,,,,,,,,,,,,,,,,,,,
209,False,,,,,,,,,,,,,,,,,,,,,
210,False,,,,,,,,,,,,,,,,,,,,,
211,False,,,,,,,,,,,,,,,,,,,,,
212,False,,,,,,,,,,,,,,,,,,,,,
213,False,,,,,,,,,,,,,,,,,,,,,
214,False,,,,,,,,,,,,,,,,,,,,,
215,False,,,,,,,,,,,,,,,,,,,,,
216,False,,,,,,,,,,,,,,,,,,,,,
217,False,,,,,,,,,,,,,,,,,,,,,
218,False,,,,,,,,,,,,,,,,,,,,,
219,False,,,,,,,,,,,,,,,,,,,,,
220,False,,,,,,,,,,,,,,,,,,,,,
221,False,,,,,,,,,,,,,,,,,,,,,
222,False,,,,,,,,,,,,,,,,,,,,,
223,False,,,,,,,,,,,,,,,,,,,,,
224,False,,,,,,,,,,,,,,,,,,,,,
225,False,,,,,,,,,,,,,,,,,,,,,
226,False,,,,,,,,,,,,,,,,,,,,,
227,False,,,,,,,,,,,,,,,,,,,,,
228,False,,,,,,,,,,,,,,,,,,,,,
229,False,,,,,,,,,,,,,,,,,,,,,
230,False,,,,,,,,,,,,,,,,,,,,,
231,False,,,,,,,,,,,,,,,,,,,,,
232,False,,,,,,,,,,,,,,,,,,,,,
233,True,[2.06628070e+02 4.31415138e+02 8.66942701e-04],[174.10274506 439.43271637 -83.507815  ],[ 144.71826553  424.18617249 -131.566751  ],[ 125.53695202  402.30838776 -164.68592763],[ 113.16239834  387.81227112 -196.9432354 ],[ 164.55008984  320.06149292 -109.22940016],[ 163.50755811  247.7542305  -146.06774926],[ 157.7092123   194.05818939 -172.99390912],[ 150.64139843  151.0192585  -190.91365099],[176.74984932 303.43067169 -80.25349081],[ 171.89114571  228.7657547  -117.3338449 ],[ 162.28815079  168.93634796 -142.51937985],[ 154.02234435  120.91880798 -159.52800751],[184.20510292 296.91926956 -54.85730588],[180.39954185 229.52468872 -83.29533577],[ 174.10602808  175.40470123 -103.32548261],[ 170.17767549  130.62234879 -116.04061246],[185.49374342 294.59833145 -35.34735471],[184.19546843 244.66175079 -55.59107244],[181.38957739 204.68654633 -68.90138984],[180.30630827 170.79467773 -78.06175053]
234,False,,,,,,,,,,,,,,,,,,,,,
235,True,[2.12940745e+02 4.25438995e+02 8.98550743e-04],[182.12787151 438.33389282 -89.74615574],[ 153.24328065  428.56513977 -143.80054235],[ 135.36495209  404.98947144 -181.83443785],[ 119.15451765  382.18948364 -218.52976084],[ 166.75852418  319.87232208 -125.75072408],[ 161.90379024  252.67446518 -170.93298554],[ 156.92250967  199.18312073 -202.84034014],[ 152.56220341  154.02042389 -223.83832455],[175.10208249 297.4070549  -96.00540161],[ 166.20455146  223.24848175 -143.77929926],[ 157.42608905  160.71014404 -173.99394393],[ 153.05412054  109.23974991 -194.36434507],[180.84626913 287.88204193 -69.58531022],[ 175.03743052  218.83090973 -107.15382099],[ 169.12841678  162.44150162 -129.7242558 ],[ 167.61123061  116.37662888 -143.58878732],[183.0969429  284.18722153 -49.21320856],[183.50605488 231.13922119 -75.93230724],[182.30242968 188.53879929 -92.2311151 ],[ 182.81702757  152.47677803 -103.54729056]
236,True,[2.11095879e+02 4.23434982e+02 9.91352572e-04],[180.87575197 441.25583649 -95.92673779],[ 152.57791042  432.67608643 -153.22612524],[ 136.36589885  408.35678101 -193.32126617],[ 121.60378218  384.42054749 -232.83228636],[ 160.90202808  328.7871933  -134.22698736],[ 155.33779621  263.47524643 -182.63935804],[ 153.55075836  210.01804352 -217.14445353],[ 152.30328441  164.04277802 -239.75412369],[ 171.90559745  304.06536102 -102.15461254],[ 161.69291496  232.08705902 -152.75520444],[ 151.38080835  169.33868408 -185.68928719],[ 144.66208935  116.85480118 -208.35637808],[179.37935829 292.20703125 -73.73997152],[ 173.02316666  224.74624634 -113.78729939],[ 166.82686687  167.71951675 -138.47071409],[ 165.53114533  120.2440834  -154.19986367],[182.2755003  286.6519928  -51.67621672],[183.32759142 234.06671524 -80.0590682 ],[184.13948536 189.95101929 -97.75616527],[ 187.70508528  151.53628349 -110.71580529]
237,True,[2.11251554e+02 4.24610634e+02 1.01802593e-03],[183.24609518 438.37696075 -93.45105886],[ 156.17101908  429.3403244  -149.2412746 ],[ 138.39941025  406.39736176 -188.27937841],[ 124.68278646  386.06090546 -226.75637484],[ 163.63748431  326.42684937 -128.55230212],[ 159.56633091  262.26737976 -175.18032789],[ 159.15115714  209.56020355 -209.20665979],[ 158.61868501  163.05652618 -231.91516399],[172.46494532 303.61133575 -97.23522663],[ 165.00810385  232.55184174 -146.61158323],[ 156.78950429  169.92460251 -179.27372217],[ 151.81259036  116.01261139 -201.87693357],[177.97466397 294.34127808 -69.61131155],[ 174.15017724  228.96671295 -108.72621775],[ 168.90975237  172.71760941 -132.76116014],[ 167.56320834  124.6522522  -148.10643196],[178.78621459 291.46976471 -48.26953232],[181.44463778 240.8732605  -76.1032927 ],[182.22383022 198.36833954 -93.25660944],[ 184.56984043  160.19168854 -105.85661888]
238,True,[2.09362507e+02 4.27011147e+02 1.01098964e-03],[182.85573721 443.24073792 -98.1103456 ],[ 157.14840531  433.66706848 -155.53531408],[ 141.59480095  408.85765076 -194.21278954],[ 129.03190255  384.01073456 -232.14280844],[ 162.05374718  330.76507568 -140.07751822],[ 159.21527267  266.12861633 -188.03044796],[ 157.18438983  213.89537811 -221.87857389],[ 155.30552387  167.93031693 -243.81361485],[ 173.05119038  306.70669556 -104.70055461],[ 167.94241905  235.08750916 -155.52233219],[ 159.5560956   171.85955048 -188.56341362],[ 154.15910482  118.46750259 -211.19855404],[179.89352703 295.34423828 -72.30474293],[ 176.84938073  231.05270386 -111.40250444],[ 171.53185844  174.33601379 -136.04122281],[ 170.15073538  125.92571259 -151.89109325],[181.1536932  291.03319168 -46.23645544],[182.88781643 241.46728516 -74.0567404 ],[183.29497576 199.41894531 -91.69278502],[ 184.70639706  161.26110077 -104.49531198]
239,True,[2.23734040e+02 4.54502106e+02 7.17624007e-04],[188.67924213 456.62082672 -95.50998688],[ 156.9711864   434.07489777 -147.01352835],[ 141.79844499  405.83141327 -182.08072901],[ 125.36320925  375.58708191 -214.57914591],[ 162.09663033  303.79619598 -108.58167887],[ 160.98370671  218.58537674 -138.08148265],[ 153.59312654  164.97119904 -160.75104117],[ 144.50221896  122.88819313 -176.93019032],[172.86189079 285.8391571  -72.24779963],[ 173.39185238  202.82634735 -101.49442434],[ 168.58191133  147.8264904  -123.81416917],[ 164.91416216  101.75340652 -141.04861736],[180.761168   278.31607819 -40.99052131],[179.32320356 205.51753998 -61.67027771],[174.11984682 154.86410141 -79.75641847],[170.74886799 114.94281769 -94.16239142],[186.82587862 275.79360962 -17.40472421],[185.04581451 221.09359741 -30.13852894],[180.15895844 181.7550087  -41.31454021],[175.49359918 149.64299202 -51.66792333]
240,True,[2.03836040e+02 4.19767418e+02 1.16652256e-03],[ 178.60658169  439.30976868 -112.4150598 ],[ 154.86416101  429.36511993 -175.69016218],[ 139.19360161  406.3293457  -217.22955465],[ 128.15798521  379.5558548  -258.86756659],[ 157.06242442  321.45996094 -153.98574829],[ 156.07735634  251.99321747 -201.96823597],[ 157.03760862  195.34404755 -237.42064476],[ 157.07753062  146.98766708 -261.14993334],[ 168.4402585   296.91635132 -110.89912891],[ 167.38602161  221.14677429 -159.14569616],[ 164.56178427  156.80234909 -192.74055719],[ 164.80007172  104.10257339 -217.28425026],[174.14057493 286.88014984 -71.76736772],[ 172.15052605  219.94935989 -108.48981857],[ 169.07683253  163.38882446 -135.49349427],[ 169.54109073  114.67247009 -154.57549095],[173.61464739 283.79489899 -40.12251019],[172.96737671 233.37278366 -66.64677858],[170.70189714 192.46608734 -86.54571176],[ 169.69891191  155.0398159  -102.48227119]
241,True,[2.09892790e+02 4.22350349e+02 1.09470709e-03],[181.29327536 439.23187256 -98.16784143],[ 155.18582225  429.44843292 -154.40301418],[ 138.80640864  406.1951828  -192.45727301],[ 125.43569326  381.98940277 -230.27935982],[ 160.07214189  319.51461792 -132.46098876],[ 154.8445487   248.86058807 -177.52275467],[ 154.17691469  189.9681282  -210.32119274],[ 155.07061601  140.47685623 -231.76811457],[170.93778133 296.22732162 -96.92219138],[ 164.80614424  220.93631744 -143.06732297],[ 159.99832749  154.79131699 -174.08918381],[ 160.55475712  101.22768402 -195.7408762 ],[177.64533162 287.52464294 -65.21639943],[ 172.86346793  220.01253128 -100.6349051 ],[ 169.05976295  162.2877121  -124.1501534 ],[ 171.35711789  113.89802933 -139.79107976],[178.87744188 286.36671066 -40.2661854 ],[178.62919807 235.01356125 -65.73350251],[177.99604654 192.5592804  -82.90976822],[180.43024778 155.06383896 -95.80674648]
242,True,[2.10377326e+02 4.27646255e+02 1.03091090e-03],[180.24234295 443.38142395 -83.83591354],[ 155.44838905  430.11802673 -130.99480748],[ 140.0138104   404.27589417 -163.58979464],[ 127.3833847   381.88556671 -195.66957235],[ 158.46336365  316.72952652 -103.09345007],[ 155.47104836  250.39608002 -143.13272595],[ 159.35187221  193.06255341 -174.77856517],[ 166.10542774  144.24701691 -195.77218294],[169.30320024 295.1401329  -75.60808718],[ 164.19674635  222.61730194 -114.64697957],[ 162.63483167  157.83836365 -144.00186896],[ 166.23657703  103.75328064 -164.65430975],[176.6556716  288.93421173 -52.4483335 ],[172.5379014  225.16500473 -82.73647606],[ 171.63710833  168.33959579 -104.37463403],[ 175.76689482  119.03881073 -118.96648407],[179.74866629 292.88650513 -35.61875135],[179.50108767 243.83804321 -57.77641833],[180.2269578  202.12585449 -72.32239723],[182.99398899 165.59930801 -83.14326525]
243,True,[2.04471209e+02 4.15457726e+02 1.10921858e-03],[177.31541991 432.34832764 -99.06801224],[ 153.31622601  423.34709167 -156.34872079],[ 137.97420502  400.90049744 -195.16819239],[ 128.43560457  377.87792206 -233.80706549],[ 160.39569139  313.77397537 -135.84605455],[ 156.12551808  240.19178391 -180.40162325],[ 154.9945271   180.76686859 -212.2232008 ],[ 155.31678915  131.97925568 -232.95251369],[170.70721865 291.49831772 -99.42208529],[ 165.54576874  216.12449646 -144.63058949],[ 161.59086227  151.30918503 -174.55575943],[ 162.5184989    99.20959473 -195.44830084],[176.78718567 282.74845123 -66.56400025],[ 173.47186804  216.63675308 -101.16847157],[ 171.12763882  160.4681015  -124.16085005],[ 174.46432829  113.54764938 -139.53658104],[177.19547153 281.23403549 -40.4305163 ],[178.25051308 231.51903152 -65.24631143],[178.89211893 190.20475388 -81.87767565],[182.36545086 153.96306992 -94.37636733]
244,True,[2.01243546e+02 4.10754662e+02 1.16473584e-03],[ 181.67814016  427.92881012 -109.05117273],[ 160.07352591  417.98171997 -171.68191195],[ 142.70667315  399.75124359 -212.72445202],[ 134.5845902   378.48640442 -254.11913395],[ 160.0497508   314.6364975  -155.77466369],[ 157.80216694  242.22221375 -202.41470575],[ 155.58634043  184.35546875 -235.78507662],[ 154.35419798  136.49814606 -257.93804169],[ 169.11009192  292.47495651 -112.79071927],[ 169.49998856  215.60447693 -159.82169867],[ 166.93669796  152.23812103 -191.48363113],[ 167.7869904   101.60795212 -214.20301437],[175.05422115 283.86192322 -72.7034694 ],[ 174.49577451  217.81677246 -107.04850674],[ 173.00987363  163.37409973 -131.51586413],[ 174.74443674  117.50413895 -148.79303455],[175.76648712 281.72815323 -39.65809911],[176.84722424 234.1050148  -63.70552182],[176.24209642 195.72639465 -81.22602224],[175.92750549 160.64901352 -95.24358988]
245,True,[2.02577226e+02 4.10306778e+02 1.18944387e-03],[ 183.2144022   427.79571533 -110.69297433],[ 161.73073411  417.9309082  -174.22053695],[ 143.40284586  399.99412537 -215.9526515 ],[ 132.90664315  377.94239044 -258.06702375],[ 159.16511536  313.32056046 -157.7547884 ],[ 158.07955027  240.15655518 -204.42752123],[ 155.98550677  182.15862274 -237.86649227],[ 154.86590981  133.98357391 -260.25701523],[ 168.70069027  291.57501221 -114.13579345],[ 169.89085078  214.69242096 -161.68760419],[ 168.00595522  151.4981842  -194.00243998],[ 169.42615271  100.49425125 -217.37928629],[175.19768715 283.05976868 -73.4598577 ],[ 175.6637907   217.17285156 -107.96950221],[ 174.59826708  163.56422424 -133.05122495],[ 176.19145632  118.08336258 -150.98671675],[176.6388166  280.61511993 -39.98813421],[177.33369112 232.84931183 -64.42689121],[176.17409706 194.64519501 -82.80452907],[174.62850094 159.34062958 -97.62155056]
246,True,[2.30133598e+02 4.55524216e+02 7.55500632e-04],[193.26071262 451.68655396 -90.38703203],[ 157.00214982  424.70451355 -136.55745149],[ 138.51167679  397.34146118 -165.85944772],[ 120.36186576  371.64104462 -192.32756138],[163.81256819 297.43932724 -93.94618392],[ 159.97327566  212.26881027 -112.01091528],[ 155.53626895  160.31867981 -128.03494692],[ 150.5120945   120.57516098 -139.85963702],[176.12592459 281.79876328 -53.34484041],[173.74204159 195.06290436 -71.13477945],[169.88469243 140.67961693 -89.59946036],[ 167.53965855   94.37504768 -105.08733988],[185.55852413 276.26041412 -16.98091641],[182.9140377  201.6711235  -26.60627425],[176.86717987 149.72473145 -44.35361177],[172.85907984 112.14441299 -59.66498852],[193.66167068 275.5374527   12.4246493 ],[190.07991314 219.97987747  10.7857874 ],[183.49678516 181.51620865   2.36976838],[177.3676157  151.36496544  -7.44052291]
